,refrigerator_5_Trans_Init_Bi_loss,refrigerator_5_Trans_Init_Bi_val,refrigerator_5_Trans_Init_Bi_time,refrigerator_5_Trans_Init_Bi_nep,refrigerator_5_Trans_Init_Bi_f1e,refrigerator_5_Trans_Init_Bi_mae,refrigerator_5_Trans_Init_Bi_mse,refrigerator_5_Trans_Init_Bi_accuracy,refrigerator_5_Trans_Init_Bimcc,refrigerator_5_Trans_Init_Bi_precision,refrigerator_5_Trans_Init_Bi_f1,refrigerator_5_Trans_Init_Bi_recall
0,789.0131225585938,651.4474487304688,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
1,652.4713745117188,638.8863525390625,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
2,646.2491455078125,632.4786376953125,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
3,646.1175537109375,630.4141235351562,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
4,644.539794921875,632.8319091796875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
5,638.5537109375,646.46923828125,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
6,640.1969604492188,628.6478881835938,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
7,639.8909912109375,642.82470703125,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
8,648.6221313476562,632.271240234375,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
9,637.9597778320312,626.2910766601562,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
10,636.4025268554688,628.8810424804688,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
11,635.9174194335938,626.694580078125,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
12,634.74560546875,627.8883666992188,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
13,635.0980834960938,632.00244140625,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
14,634.3114624023438,629.76513671875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
15,628.7125854492188,622.59033203125,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
16,627.1220703125,622.829833984375,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
17,626.4852294921875,622.0182495117188,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
18,625.9061889648438,623.1028442382812,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
19,625.9685668945312,621.7042846679688,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
20,625.2507934570312,621.7682495117188,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
21,624.99658203125,622.59326171875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
22,624.79541015625,621.296142578125,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
23,624.4852294921875,623.0402221679688,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
24,624.1903686523438,622.1472778320312,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
25,624.4921264648438,623.6190185546875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
26,624.0610961914062,621.941650390625,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
27,623.7760620117188,622.6536865234375,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
28,621.9927978515625,621.90966796875,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
29,621.3797607421875,621.4987182617188,2262.0099980831146,0.2963211852484125,0.8402593068358639,19.535984920044307,3182.5245821091853,0.9372002362669817,0.8530967136237975,0.9438319679039816,0.9546787614240894,0.9657777624452341
