,microwave_11_Trans_V7_loss,microwave_11_Trans_V7_val,microwave_11_Trans_V7_time,microwave_11_Trans_V7_nep,microwave_11_Trans_V7_f1e,microwave_11_Trans_V7_mae,microwave_11_Trans_V7_mse,microwave_11_Trans_V7_accuracy,microwave_11_Trans_V7mcc,microwave_11_Trans_V7_precision,microwave_11_Trans_V7_f1,microwave_11_Trans_V7_recall
0,4577.8076171875,1293.9100341796875,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
1,3236.09326171875,1334.1724853515625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
2,3176.833740234375,1187.0257568359375,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
3,3037.551513671875,1205.6644287109375,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
4,3090.466796875,1321.9888916015625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
5,2931.91259765625,1202.8082275390625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
6,2885.388916015625,1119.6678466796875,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
7,2930.86083984375,1114.484130859375,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
8,2968.57080078125,1182.6492919921875,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
9,2836.16357421875,1186.2703857421875,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
10,2755.100341796875,1106.3848876953125,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
11,2731.75341796875,1381.46142578125,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
12,2730.2900390625,1139.84765625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
13,2636.577880859375,1114.766845703125,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
14,2726.646484375,1184.2044677734375,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
15,2652.714111328125,1116.4150390625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
16,2412.205078125,1064.1549072265625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
17,2307.840576171875,1036.530517578125,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
18,2230.16845703125,1014.3021240234375,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
19,2172.29443359375,1044.9290771484375,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
20,2143.614013671875,1021.7503662109375,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
21,2114.657958984375,1007.2822265625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
22,2055.89013671875,999.3217163085938,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
23,2036.5621337890625,1008.6236572265625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
24,2020.3948974609375,1064.6915283203125,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
25,1989.4912109375,1004.0533447265625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
26,1951.5274658203125,977.5757446289062,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
27,1914.6796875,975.8453369140625,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
28,1906.0711669921875,1017.1516723632812,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
29,1886.1114501953125,994.8563232421875,3226.141379594803,1.5072696710264766,0.5333444702288419,40.46583712382917,52098.5033897106,0.9680330773774365,0.5649931636783326,0.9955133607654554,0.9834343434343434,0.9716449326204244
